owner,repo_name,commit_id,committer,date,code_added,code_removed,code_size_bytes,code_size_kilobytes
Anuken,Mindustry,27ffefa0cde840740920defc2bc562c6d0b20a6f,Anuken,2020-05-12 13:41:07,0,0,0,0.00000
Anuken,Mindustry,3c4c046e1fcffff2d032000e158cf56b471e8356,web-flow,2020-05-12 13:38:27,2,4,6,0.00586
Anuken,Mindustry,f6d8658ee2ef6b5535e9be908aa39704941b5948,Anuken,2020-05-12 13:34:26,111,113,224,0.21875
Anuken,Mindustry,7f3f1d7d768c67133db08971a944fe7bcaa92c77,Anuken,2020-05-12 03:40:34,47,47,94,0.09180
Anuken,Mindustry,43642ff5460de9b31c71a0653fcb4238b10315aa,Anuken,2020-05-12 03:40:23,37,32,69,0.06738
Anuken,Mindustry,911424b2e2fb44d48f668693e639dd3986c5088b,web-flow,2020-05-12 01:23:50,47,47,94,0.09180
Anuken,Mindustry,8e50228df287ddc4da98db5379850b5d361097c0,Anuken,2020-05-11 17:20:38,2,2,4,0.00391
Anuken,Mindustry,9cca79adaaa72411b168077ada1b24fb1ee8cca1,Anuken,2020-05-11 17:20:27,251,72,323,0.31543
Anuken,Mindustry,130eee35ec6cb89a5b1210a511003854113613cb,web-flow,2020-05-11 14:46:34,2,2,4,0.00391
Anuken,Mindustry,37c92302f06649873d300bdad87659e4f50dbbe8,web-flow,2020-05-11 13:16:43,1,1,2,0.00195
Anuken,Mindustry,709d3751d1b6a7447ddc8fbd8bd0d4949484aaa0,web-flow,2020-05-11 09:20:46,1,1,2,0.00195
Anuken,Mindustry,4545033f12ad040d881f6e8f5f90fb60e3f1375b,web-flow,2020-05-11 08:20:48,65,65,130,0.12695
Anuken,Mindustry,03d08495380e59dcd08f605234c6925d7767a452,Anuken,2020-05-11 04:41:39,5,9,14,0.01367
Anuken,Mindustry,3ea2360290f6749aeac80fef24404de8d140e36b,Anuken,2020-05-11 04:41:35,35,221,256,0.25000
Anuken,Mindustry,a5b235d829a4f2f707f0be45df370f43dc5b3fed,web-flow,2020-05-11 02:56:24,2,2,4,0.00391
Anuken,Mindustry,1514f9f7ecd992c03ebc20a31ea0226541d5af26,web-flow,2020-05-11 02:48:14,2,0,2,0.00195
Anuken,Mindustry,289c653574562d7260790d321869ed5ecc6420ae,web-flow,2020-05-11 01:35:25,1,7,8,0.00781
Anuken,Mindustry,a344c1a5d023a60870524c68e8d3eb3a9eab360d,Anuken,2020-05-10 23:17:08,58,186,244,0.23828
Anuken,Mindustry,686c451ea65d30fd1e466a25578337b838050846,Anuken,2020-05-10 21:22:13,13,11,24,0.02344
Anuken,Mindustry,c0ea4737fde0f5f620b35f56f6d3759323f83fe7,Anuken,2020-05-10 17:58:08,6,0,6,0.00586
Anuken,Mindustry,c7d2be5a7f625aa79bda587dd2f4f2ad79b45df5,Anuken,2020-05-10 17:58:04,14,11,25,0.02441
Anuken,Mindustry,b09517066ff10daceb33d14eb1f389a388e0ac5c,web-flow,2020-05-10 17:37:13,6,0,6,0.00586
Anuken,Mindustry,07701f8c017bfc469ee7624cbfecec583077ef07,Anuken,2020-05-10 17:34:57,51,46,97,0.09473
Anuken,Mindustry,2cb9cfb097d165005370b012995e2a2edd85fb42,Anuken,2020-05-10 17:34:52,65,58,123,0.12012
Anuken,Mindustry,11d2ed06cd394db9dc3d3975e51e61359d527d48,web-flow,2020-05-10 16:27:44,43,43,86,0.08398
Anuken,Mindustry,c62a87e81a119216700223be6aa94b088a47553e,web-flow,2020-05-10 14:44:54,8,3,11,0.01074
Anuken,Mindustry,dabc891791fd162c162ee1fe8989d865d81d16b5,Anuken,2020-05-10 14:37:36,2,12,14,0.01367
Anuken,Mindustry,0adc2811bb1cd6e278dc13b02b4e0ae963743078,Anuken,2020-05-10 13:14:13,36,7,43,0.04199
Anuken,Mindustry,d6412bf19c68904ec0fae0f5380984e6e758f21b,Anuken,2020-05-10 02:25:19,24,23,47,0.04590
Anuken,Mindustry,fce89d4db5deaad591a57770f7795aa296f22fb2,Anuken,2020-05-10 02:24:13,3,1,4,0.00391
Anuken,Mindustry,1fdd9dd1246db8fd59c0c30b444e11c8c2fd3fe4,Anuken,2020-05-09 20:29:07,1,1,2,0.00195
Anuken,Mindustry,f0d2f7b728709e5aa8677157bd160c8dea5d2d55,Anuken,2020-05-09 20:29:01,10,12,22,0.02148
Anuken,Mindustry,53d60e9cf66103213205a28349f17e7020771886,web-flow,2020-05-09 14:21:34,1,1,2,0.00195
Anuken,Mindustry,bc658f9f456ac14e6468eafe55e22f31d52c48d4,Anuken,2020-05-09 01:55:40,25,3,28,0.02734
Anuken,Mindustry,95a1d84eb95c6e2e4fe7f2aa86c81bd37663a31f,Anuken,2020-05-09 01:51:17,141,29,170,0.16602
Anuken,Mindustry,d7eb365446733fd1c4ca4c5e85012ed772ec9852,Anuken,2020-05-09 00:22:16,61,60,121,0.11816
Anuken,Mindustry,8d5cd7b81463d2387b49f164ab6ad799626129ad,Anuken,2020-05-09 00:22:11,36,22,58,0.05664
Anuken,Mindustry,dcaf0dded5051c470e4c5c2ede23f4afc7c0c1c6,web-flow,2020-05-08 22:28:20,17,17,34,0.03320
Anuken,Mindustry,21e446e6f079010dd94c78b5b15f80dbd0c5569f,web-flow,2020-05-08 20:43:11,44,43,87,0.08496
Anuken,Mindustry,aab97fefc8bc762259376d237dff73ed1db4e57f,Anuken,2020-05-08 20:41:59,58,90,148,0.14453
Anuken,Mindustry,bcec6261d1ca159af1dcbe4f3d9d0f4bb9e6c9e1,Anuken,2020-05-08 20:13:49,92,22,114,0.11133
Anuken,Mindustry,cda3c3743bc4b2e63f61d5ce663507adafdb26c7,Anuken,2020-05-08 13:30:48,34,33,67,0.06543
Anuken,Mindustry,4f3cf9466e72931542d1bcfcf10ca4e03f81af5e,Anuken,2020-05-08 13:30:40,3,1,4,0.00391
Anuken,Mindustry,e5e325b25b30cd812fa93dcf3c859f27e18fba34,web-flow,2020-05-08 13:20:44,32,32,64,0.06250
Anuken,Mindustry,739ce7515474c3b2ba42d261a030628e4e191333,web-flow,2020-05-08 01:53:00,2,1,3,0.00293
Anuken,Mindustry,d94427b4ee50d54be8d9b29684328a19677ca4fb,Anuken,2020-05-08 01:46:26,2,2,4,0.00391
Anuken,Mindustry,639738754afc11ca90e7fc3dd2284544c8fb6a71,Anuken,2020-05-08 01:40:18,1,11,12,0.01172
Anuken,Mindustry,372b1311f771ba05fc415ea607da969883fd2656,Anuken,2020-05-08 01:37:54,2,2,4,0.00391
Anuken,Mindustry,2b9d618bd270324a54112122d782623b2b348c44,Anuken,2020-05-08 01:37:41,78,54,132,0.12891
Anuken,Mindustry,1fd22f6d1007dc2ae0ee7605edf2aa58d70857e1,web-flow,2020-05-08 00:17:29,1,1,2,0.00195
Anuken,Mindustry,a0c747407f58d4fe3700bbfe4d58f205aaaf5ebe,web-flow,2020-05-08 00:17:21,1,1,2,0.00195
Anuken,Mindustry,2ca7f553bba86c31d55917afc30e72937977e154,Anuken,2020-05-07 20:55:45,1,1,2,0.00195
Anuken,Mindustry,128c3625e271cdf362f7a252ce09324dbef9bdb0,Anuken,2020-05-07 18:35:24,3,1,4,0.00391
Anuken,Mindustry,d51a8611c333fe94a6254ad703a04e5ae6c8a61a,Anuken,2020-05-07 18:33:01,1,4,5,0.00488
Anuken,Mindustry,047652154efae5cf016c81605a06e399e2bb0ec6,Anuken,2020-05-07 18:08:27,12,7,19,0.01855
Anuken,Mindustry,542555d721d4bc424a991b65a1ea67d21e270371,Anuken,2020-05-07 18:05:31,5,2,7,0.00684
Anuken,Mindustry,6ea8a0f583ddc89c80f8725c57c30f8d866d0b0f,Anuken,2020-05-07 18:04:58,2,5,7,0.00684
Anuken,Mindustry,561e94617c1cdf15d0fe051bf0f0efce65b2093f,Anuken,2020-05-07 18:04:22,200,245,445,0.43457
Anuken,Mindustry,5aa2860fa46ad34e235ce64c389a6b1c6c558153,Anuken,2020-05-07 16:51:52,157,59,216,0.21094
Anuken,Mindustry,018ef5daf43e5d851c5bd91fffbc4664ba5053aa,web-flow,2020-05-07 15:28:42,1,1,2,0.00195
Anuken,Mindustry,8a48a8bf3d7f67fa273f8182945a3201a94fb20d,web-flow,2020-05-07 13:41:16,1,1,2,0.00195
Anuken,Mindustry,5aec051d9bab9b1127d0bc5a17ff0b5378059908,Anuken,2020-05-06 23:07:37,515,288,803,0.78418
Anuken,Mindustry,8b5adca750b305252e7c286eae02585c61c9aee7,Anuken,2020-05-06 03:01:12,249,11,260,0.25391
Anuken,Mindustry,98f012feb8802dbaff7280bf9de4c65becb65d87,web-flow,2020-05-05 18:46:53,3,0,3,0.00293
Anuken,Mindustry,346ac8800912610314e54ba4dfdf8a98b3088778,Anuken,2020-05-05 18:28:51,80,80,160,0.15625
Anuken,Mindustry,07074046e616bbbc3716a4a7070222d03cf73c61,Anuken,2020-05-05 18:28:37,56,83,139,0.13574
Anuken,Mindustry,735187e78ab5c1efd05144eb4a9944026c8f5d6c,web-flow,2020-05-05 15:06:32,80,80,160,0.15625
Anuken,Mindustry,4161698bb8d41e7b685f7ade090b616165fc7f32,Anuken,2020-05-04 22:05:47,72,18,90,0.08789
Anuken,Mindustry,a4bd1dcc6ddec9cdb1f85599707721e1edaeffe7,Anuken,2020-05-04 21:57:08,78,51,129,0.12598
Anuken,Mindustry,8876c673f705a0c542ca4aaaab72a59b88c4d5d0,Anuken,2020-05-04 21:06:53,1,1,2,0.00195
Anuken,Mindustry,40bb0ddf39bf88c531f98ab8391d1676a8477019,Anuken,2020-05-04 16:08:02,12,9,21,0.02051
Anuken,Mindustry,25178d05310bb04a68530a95629c6e80b7983517,Anuken,2020-05-04 14:58:04,48,46,94,0.09180
Anuken,Mindustry,ea2adbd63bd314b9c0ab1c2bdde44af410f2086f,Anuken,2020-05-04 14:57:57,42,5,47,0.04590
Anuken,Mindustry,f10bdbf775f27177f923634989dd904a26202585,web-flow,2020-05-04 14:07:29,2,2,4,0.00391
Anuken,Mindustry,19649104a742f1dc14a0d84430e22738e7fc893b,web-flow,2020-05-04 14:04:18,2,0,2,0.00195
Anuken,Mindustry,8280d110547a5995baa637cb68c8aae41b383624,web-flow,2020-05-04 14:04:00,0,0,0,0.00000
Anuken,Mindustry,440226feccb9cc61baa6c60cbee4faf4aec04e95,web-flow,2020-05-04 14:03:50,1,1,2,0.00195
Anuken,Mindustry,c920902481f76392f540e9b12345c56e194f6cf5,web-flow,2020-05-04 13:09:58,43,43,86,0.08398
Anuken,Mindustry,90505a8e1982e0258670219f6e81139fcdd2d7f7,Anuken,2020-05-04 13:09:40,5,4,9,0.00879
Anuken,Mindustry,23cb249c1947be6c3dfd603084ff1208540da5a8,Anuken,2020-05-04 12:59:56,7,7,14,0.01367
Anuken,Mindustry,07a4b64b8ae0b580d32fdff1249e4caf03a0364e,Anuken,2020-05-04 04:01:45,55,67,122,0.11914
Anuken,Mindustry,834c15a8084649c5b083ef1243315252dd8c0046,Anuken,2020-05-04 01:45:46,37,10,47,0.04590
Anuken,Mindustry,bdb1e29c85202477a61fcba5e079fedf4542cf63,Anuken,2020-05-04 01:28:51,27,2,29,0.02832
Anuken,Mindustry,becc23ca4275eb63cac5df1b9decf66903e11a16,Anuken,2020-05-04 01:18:25,183,183,366,0.35742
Anuken,Mindustry,45d8188ba45ae767251fb97359691a6a6d3f6f85,Anuken,2020-05-03 22:30:18,4,3,7,0.00684
Anuken,Mindustry,bd4f3c039c231a752f5607ce44aa2456db69c20e,Anuken,2020-05-03 22:14:25,6,6,12,0.01172
Anuken,Mindustry,b399ed1ed6931b0ac798b426492e912255146fae,Anuken,2020-05-03 22:01:56,2,4,6,0.00586
Anuken,Mindustry,c83ae5d34cda3e8d457644eb7b5e9dc520357c94,web-flow,2020-05-03 21:50:57,6,6,12,0.01172
Anuken,Mindustry,ea753f2f833a9f8e97f6b2af5b984be9485aefde,Anuken,2020-05-03 21:49:21,0,2,2,0.00195
Anuken,Mindustry,85503a7a95407d2333594cb8c5ef0f1a55a1ebde,Anuken,2020-05-03 16:56:14,5,4,9,0.00879
Anuken,Mindustry,80a13237f4896e6bb1a3e3a34fd2e2e9397afc23,Anuken,2020-05-03 16:08:15,2,2,4,0.00391
Anuken,Mindustry,f188fbb56711817ea7b73fa74b9e718c3726ddcd,Anuken,2020-05-03 16:08:11,15,0,15,0.01465
Anuken,Mindustry,63d2d32fd8afbe04d0e0f4e808c73cc33079a50b,web-flow,2020-05-03 15:45:41,2,2,4,0.00391
Anuken,Mindustry,de77d80dab2c08d30a3a8323500ac7f02cde1bb1,Anuken,2020-05-03 15:35:58,1,0,1,0.00098
Anuken,Mindustry,5c00ced1e382ebea518e942d82eb72845fa6ff28,Anuken,2020-05-03 15:32:46,61,87,148,0.14453
Anuken,Mindustry,8eeb668945d7ab20b3ed02db58790027027cb690,Anuken,2020-05-03 14:06:51,4,1,5,0.00488
Anuken,Mindustry,53e7c0373009ac8c2a658d06c80769d5ec70e614,Anuken,2020-05-03 14:06:47,1,1,2,0.00195
Anuken,Mindustry,9af3cf7a13a6c328aa4cf6b1c0c1bd4a155fae90,web-flow,2020-05-03 13:48:07,4,1,5,0.00488
Anuken,Mindustry,50e8586dc20340102930b28080d77fa370c94f7a,Anuken,2020-05-03 04:49:34,8,5,13,0.01270
Anuken,Mindustry,dd68241d1f351f3e7f5206d1687d199e1347e1d2,Anuken,2020-05-03 03:15:36,40,21,61,0.05957
Anuken,Mindustry,cb6920b8be98006f0465fddf08d55ed9df4034fb,Anuken,2020-05-03 01:34:37,208,60,268,0.26172
Anuken,Mindustry,dce8b8faa12eeb497f47abae6840c317ae8384bb,Anuken,2020-05-02 21:58:12,165,4007,4172,4.07422
Anuken,Mindustry,3e87fff9db1935de42a9d8e18e785e543898164a,Anuken,2020-05-02 18:54:01,102,1904,2006,1.95898
Anuken,Mindustry,b9aa8edf780cfc57cd41a88dd60cb734ce103208,Anuken,2020-05-02 18:13:47,6363,19,6382,6.23242
Anuken,Mindustry,25f07e7bcb4a60d8b8211ebb275caaed3b479ad8,Anuken,2020-05-02 16:58:54,19,8,27,0.02637
Anuken,Mindustry,fed4d10ec64a18014b0bc6c14e50a1290db1f6c1,Anuken,2020-05-02 16:30:29,55,55,110,0.10742
Anuken,Mindustry,fd6212586248c3fa5ce4287bbd8114f7c3ec75ed,Anuken,2020-05-02 16:28:50,171,602,773,0.75488
Anuken,Mindustry,069d572a97997c664b1c550f61348f7e2a6638ab,Anuken,2020-05-02 15:47:27,143,0,143,0.13965
Anuken,Mindustry,f9129170a1e5c660cd6bf98bf336e790ee16a256,Anuken,2020-05-02 14:53:52,12,10,22,0.02148
Anuken,Mindustry,342523a7de281110e4a8b40968e6b8d2e492fed6,Anuken,2020-05-02 14:53:48,39,2,41,0.04004
Anuken,Mindustry,969eb4c57fab36ebefa20ff903ac065f9447644c,web-flow,2020-05-02 14:13:12,2,0,2,0.00195
Anuken,Mindustry,e7c3c3f1994378635e3d793eec68eef92c065eed,web-flow,2020-05-02 14:13:01,10,10,20,0.01953
Anuken,Mindustry,5f27261cb16a628f0179c1656a5458d612c56980,Anuken,2020-05-02 04:52:12,0,67,67,0.06543
Anuken,Mindustry,b9d16d9fd9f72132e4549f1e7a01b28e4b776ca1,Anuken,2020-05-02 04:51:49,1,1,2,0.00195
Anuken,Mindustry,ef42f022c7eec4734609a0aea1c9afb269505e7f,Anuken,2020-05-02 04:51:42,104,52,156,0.15234
Anuken,Mindustry,33d9501dd2e1772d3e88ff2b0c5053d6e37a0b7c,web-flow,2020-05-02 03:55:22,1,1,2,0.00195
Anuken,Mindustry,c16c64b04992cb4a4f8ce6c8cebed8b042691784,Anuken,2020-05-02 01:15:34,80,8,88,0.08594
Anuken,Mindustry,cc04537355897f80adc3f1233d5cc29a88a57103,Anuken,2020-05-02 00:38:46,9,3,12,0.01172
Anuken,Mindustry,39f6bc30b7552bd8be142bdfba846f1fb0fbd79a,Anuken,2020-05-02 00:38:12,31,11,42,0.04102
Anuken,Mindustry,9e9776971f69810fe5952a6b9f1909078aa595bf,web-flow,2020-05-02 00:32:16,1,0,1,0.00098
Anuken,Mindustry,85eb62110d2a18c0688ee0be6efd1fec3dfc8b8b,web-flow,2020-05-01 22:29:57,3,0,3,0.00293
Anuken,Mindustry,9def4eaba443c74fc0d064a484ecb9c5b733bf1c,web-flow,2020-05-01 22:09:39,0,0,0,0.00000
Anuken,Mindustry,941d2d0f3926283ff7213055dbf2d2b306755807,web-flow,2020-05-01 22:08:49,5,3,8,0.00781
Anuken,Mindustry,35bd6a40c55492cd865f838ec1757ab1f06a1316,Anuken,2020-05-01 22:07:37,40,17,57,0.05566
Anuken,Mindustry,676ee8bedac0e3179274d57993d7987d15cbba51,Anuken,2020-05-01 20:49:10,232,155,387,0.37793
Anuken,Mindustry,df63ce411dd8d817b4e1e8f7e96cbf84f590e51a,Anuken,2020-05-01 20:48:36,0,190,190,0.18555
Anuken,Mindustry,41754fc10081d279d819641b1c8a5be4f3d5c5df,Anuken,2020-05-01 20:46:38,1,8,9,0.00879
Anuken,Mindustry,135b87fdb20747e32df00b77748fe8514be634cf,Anuken,2020-05-01 20:35:18,138,154,292,0.28516
Anuken,Mindustry,3101fc80561da4291247a8a19019b6666b7e76ef,Anuken,2020-05-01 18:49:58,124,98,222,0.21680
Anuken,Mindustry,64bacea3c720a364b9ff35bfd8e554fff541de74,Anuken,2020-05-01 18:36:33,263,45,308,0.30078
Anuken,Mindustry,1608bfd0383935ac349fd5ce79004fc4d8d3ab48,web-flow,2020-05-01 16:30:07,47,3,50,0.04883
Anuken,Mindustry,211be67e0e73f6fcaf674cf9b6f97d50fc5a9662,web-flow,2020-05-01 16:24:01,185,152,337,0.32910
Anuken,Mindustry,cdc8d2bfe48a23cdd3db45ee312e100efd837107,Anuken,2020-05-01 15:31:25,3,3,6,0.00586
Anuken,Mindustry,c1e1e3c25b928e923847c2174162a066fba9b05e,Anuken,2020-05-01 15:23:44,38,38,76,0.07422
Anuken,Mindustry,e75d1a51a669c1635630f782695eac5f91d71284,Anuken,2020-05-01 15:23:36,61,28,89,0.08691
Anuken,Mindustry,c0e149f5f3237ff510c3084d942aa2461274e019,web-flow,2020-05-01 14:17:14,2,2,4,0.00391
Anuken,Mindustry,f8a24bc3a19550dca30a351769f50c97b50b4bd8,web-flow,2020-05-01 14:06:16,36,36,72,0.07031
Anuken,Mindustry,d99946df77c1352f4eff4bbc8f2fe519396abc5c,Anuken,2020-05-01 03:54:04,1,1,2,0.00195
Anuken,Mindustry,07835bb76d5f476e6291726b00e5dfc194c38150,Anuken,2020-05-01 03:16:20,1,1,2,0.00195
Anuken,Mindustry,52a3e17ec59c8130fcec5e8b362c3adbfb648930,Anuken,2020-05-01 02:56:43,10,6,16,0.01562
Anuken,Mindustry,ea1e137a009a5dc458400297efba5df45b551dce,Anuken,2020-05-01 02:10:59,2,0,2,0.00195
Anuken,Mindustry,3b340f7164d7d08c03fedf81e7cc27c293c3238d,Anuken,2020-05-01 02:09:42,9,9,18,0.01758
Anuken,Mindustry,273f4590df72f4836fda8704f1fcc46819e77308,Anuken,2020-05-01 01:58:48,189,37,226,0.22070
Anuken,Mindustry,8de0ca7d6e9efa3322a4a957ee2fbdce2d6cef20,Anuken,2020-05-01 00:03:11,101,1,102,0.09961
Anuken,Mindustry,626a06ca005ddc4dd9cc1897c73ee17a555e9823,Anuken,2020-04-30 22:21:50,456,449,905,0.88379
Anuken,Mindustry,c5859eb03a5593fe10e7e0c714fe2e6fd497e972,Anuken,2020-04-30 21:34:29,2,1,3,0.00293
Anuken,Mindustry,3397557737885334143416af07ece1f0a86e5118,Anuken,2020-04-30 20:04:43,0,0,0,0.00000
Anuken,Mindustry,a226cd390cc6f16f227fb0c3f8d220d014c10033,web-flow,2020-04-30 19:16:19,5,7,12,0.01172
Anuken,Mindustry,d50092e9a2ee872b657590dc8b971e9f1d7ac1a1,Anuken,2020-04-30 18:46:30,132,132,264,0.25781
Anuken,Mindustry,2dbb099d79099a62eb42e4329f580c44546aa847,Anuken,2020-04-30 18:46:22,2256,1998,4254,4.15430
Anuken,Mindustry,864d6977ffd8625ee713372f7992f3d0437cfd62,web-flow,2020-04-30 16:34:02,132,132,264,0.25781
Anuken,Mindustry,5887169f906922af928c7bf496a122d9c4837ca0,Anuken,2020-04-29 23:54:20,7,7,14,0.01367
Anuken,Mindustry,289e8bb394d6194c6a898abc0e36e5f4935f6186,Anuken,2020-04-29 22:44:09,1,3,4,0.00391
Anuken,Mindustry,f4604f2207c289d03b50f61eab7d4dce224c00b6,Anuken,2020-04-29 22:36:20,5,29,34,0.03320
Anuken,Mindustry,6b55b64775a26ae3472620c78a984ca1022f19b5,Anuken,2020-04-29 22:32:33,1,1,2,0.00195
Anuken,Mindustry,ec5c06057494df3f38739399744d892922d48550,Anuken,2020-04-29 22:29:27,16,16,32,0.03125
Anuken,Mindustry,b66c1c26497a251155d3cc8b80a81cd9fac4ece9,Anuken,2020-04-29 22:29:19,52,43,95,0.09277
Anuken,Mindustry,d3c9689fffb3ee53e7833418f60d04e8cc854e43,web-flow,2020-04-29 14:21:50,16,16,32,0.03125
Anuken,Mindustry,7bffc66b3da093d707f8840aec7031bf250f94ac,bluet-it,2020-04-29 13:58:35,1268,0,1268,1.23828
Anuken,Mindustry,414b538e6b07939afa3970620cc151d9aebeb18b,Anuken,2020-04-28 23:34:03,185,189,374,0.36523
Anuken,Mindustry,2ee99b3290774aaedcd7d6b30f6d6210efaef01e,Anuken,2020-04-28 23:33:59,4,1,5,0.00488
Anuken,Mindustry,ae472fb03d30c10f24c7deaba4fa6d436d6225e6,web-flow,2020-04-28 19:05:41,22,22,44,0.04297
Anuken,Mindustry,58cbfa599afa22ddfdf8db34637921bcb65bc4e6,web-flow,2020-04-28 18:16:40,163,167,330,0.32227
Anuken,Mindustry,d4163f2d1c3681ebf80ef90da7eb4dc3a9613cd0,Anuken,2020-04-28 17:15:45,95,94,189,0.18457
Anuken,Mindustry,3ccf2ecc245b96a8e2658733563fa4dc729c5526,Anuken,2020-04-28 17:15:40,13,2,15,0.01465
Anuken,Mindustry,40ea1c865d5cb01504af7e01b4089dfdfe0093eb,web-flow,2020-04-28 16:32:09,7,7,14,0.01367
Anuken,Mindustry,1836cf9582a34372952ec7f5481525e2224e2ec9,web-flow,2020-04-28 16:27:07,7,7,14,0.01367
Anuken,Mindustry,eef4137a59bee4cd97b78c0c3fb51a17b9fba7f7,web-flow,2020-04-28 16:27:00,32,32,64,0.06250
Anuken,Mindustry,ab0cb0c019fb7ad72a0b2038e1d9ea3dbdf8d67e,web-flow,2020-04-28 16:26:52,19,18,37,0.03613
Anuken,Mindustry,14de9d7f5f56b72b44a7b0624c909cc6018540a4,web-flow,2020-04-28 16:25:31,22,22,44,0.04297
Anuken,Mindustry,621fa7862cc11c34f5b3668353bdd8e66f4bfb3a,web-flow,2020-04-28 16:25:11,8,8,16,0.01562
Anuken,Mindustry,2504fd536bbff06125d4d41be9ff45964605fca1,Anuken,2020-04-27 21:35:10,33,1,34,0.03320
Anuken,Mindustry,a4d49f5d174c8bffffeb32586ec9a5ec594726e3,Anuken,2020-04-27 05:31:41,102,29,131,0.12793
Anuken,Mindustry,2f3c098b509dc3924925e1cd9bc93e38e2062834,Anuken,2020-04-27 03:24:05,57,71,128,0.12500
Anuken,Mindustry,f6bf229b0ab4a6970f1e3d803b456e97bbb4cd0b,Anuken,2020-04-27 01:59:49,5359,5239,10598,10.34961
Anuken,Mindustry,3fd5f3f9866b60ad849bf2cb4affa0067f616caa,web-flow,2020-04-26 21:50:31,1,1,2,0.00195
Anuken,Mindustry,f905245b71bfc0c739f4f4f380aa5772b5a76c7d,web-flow,2020-04-26 21:50:15,1,1,2,0.00195
Anuken,Mindustry,a6acd1bed287eebc1487732036e433cc24e7b5ef,web-flow,2020-04-26 21:43:18,1,1,2,0.00195
Anuken,Mindustry,8860dab37ab48e41c0de6b6244351b9d91286b13,web-flow,2020-04-26 18:15:38,1,1,2,0.00195
Anuken,Mindustry,1941b0fa8a093b2d08b27126195f3f164253df48,Anuken,2020-04-26 15:24:56,4300,4263,8563,8.36230
Anuken,Mindustry,dfcf11fb07045e2363a026848909d0570f4972b3,Anuken,2020-04-26 15:24:52,595,1538,2133,2.08301
Anuken,Mindustry,5fc8901e0bd6b6bb4a0889bfe0caefb9a711ef90,web-flow,2020-04-26 15:08:27,4299,4262,8561,8.36035
Anuken,Mindustry,02fbc56137608d951959fbdc9e29141e9520893e,web-flow,2020-04-26 15:08:05,1,1,2,0.00195
Anuken,Mindustry,0589290380f06dbe019e36967b6fe1a63081b920,web-flow,2020-04-26 14:59:27,1,1,2,0.00195
Anuken,Mindustry,fa62336096de9c37456ff32626ef41ae37a533bb,Anuken,2020-04-26 03:14:12,1498,2040,3538,3.45508
Anuken,Mindustry,08f832346510ca75f3c160e22d80b0e3f21051a7,Anuken,2020-04-26 02:49:38,1,1,2,0.00195
Anuken,Mindustry,9b74b6995026bd7433193e0f3fb109a232cae232,Anuken,2020-04-26 02:49:30,0,0,0,0.00000
Anuken,Mindustry,46762ab0e11d8fcdefc0a42d99bf3195d285dae0,web-flow,2020-04-26 02:48:58,0,0,0,0.00000
Anuken,Mindustry,8b7d75c5ba014d5fb38fd212ddda34e6af00f435,Anuken,2020-04-26 02:48:25,463,450,913,0.89160
Anuken,Mindustry,c7c638caa6827d5dce2cce0c7623f9e0f1f68fa6,web-flow,2020-04-26 01:10:36,1,1,2,0.00195
Anuken,Mindustry,c875bb3f55dace50803bb4a0ef77c2032fd2b703,Anuken,2020-04-25 21:34:39,90,75,165,0.16113
Anuken,Mindustry,ceee1d36e624cc60f88a49d073e07dbc1db77e8c,Anuken,2020-04-25 21:34:35,33,36,69,0.06738
Anuken,Mindustry,9260cdee95c729f6951046a5bce23d55358e9b8a,web-flow,2020-04-25 17:38:06,41,41,82,0.08008
Anuken,Mindustry,d97d971cf62a9ea0ea4ec21f20406206399856fb,web-flow,2020-04-25 17:38:00,46,34,80,0.07812
Anuken,Mindustry,efc1d9040be0e0e6a18b3b0b4d9b044017ad956f,web-flow,2020-04-25 16:53:58,3,0,3,0.00293
Anuken,Mindustry,30d8737f677ff8586143fa618177f97bdad50bf0,Anuken,2020-04-25 16:49:19,30,23,53,0.05176
Anuken,Mindustry,9e0af97cee216038485263a7ec2490f2b29b17cc,Anuken,2020-04-25 16:30:22,27,22,49,0.04785
Anuken,Mindustry,838e12cc0a3532bc0c93c30bcd757e15229b9425,Anuken,2020-04-25 16:30:18,28,15,43,0.04199
Anuken,Mindustry,02394973b02b84b95da7709de42f59a2cdc812aa,web-flow,2020-04-25 16:24:56,22,22,44,0.04297
Anuken,Mindustry,14c90501030aba1a707d7242b265425764c5f79f,web-flow,2020-04-25 14:32:00,5,0,5,0.00488
Anuken,Mindustry,81af481d3a9a755cd62803db4be122564d92b94f,Anuken,2020-04-25 14:12:37,0,10,10,0.00977
Anuken,Mindustry,2e2c8ceab4df1c02e69e5d24c904719db312b324,Anuken,2020-04-25 04:04:14,18,12,30,0.02930
Anuken,Mindustry,09e08a474b2420f3bd4568d2e1a2fb3981dbc94b,Anuken,2020-04-25 00:17:24,4687,4686,9373,9.15332
Anuken,Mindustry,21946cafd1c814a68594bcd3841ca14065e2d6dc,Anuken,2020-04-24 19:46:32,5060,4651,9711,9.48340
Anuken,Mindustry,32a182cd01b68ed0477851ec4d91420e5537958c,Anuken,2020-04-24 19:45:57,2,15,17,0.01660
Anuken,Mindustry,6041e238a6736e8175dc9f225e678a40b6e161c8,Anuken,2020-04-24 16:01:08,47,19,66,0.06445
Anuken,Mindustry,5d4ca753a7217154f0b49a356b39cb0bca142004,Anuken,2020-04-24 15:08:02,42,34,76,0.07422
